T/s,I_EBIC/A,I_prim/A,I_P/nA,I_se/nA
22.01666667,2.11478E-09,5.35209E-09,5.35209,2.114779167
22.03333333,2.09302E-09,5.25148E-09,5.25148,2.093018333
22.05,2.07126E-09,5.19254E-09,5.19254,2.0712575
22.06666667,2.0495E-09,5.13623E-09,5.13623,2.049496667
22.08333333,2.02774E-09,5.09057E-09,5.09057,2.027735833
22.1,2.00598E-09,5.20885E-09,5.20885,2.005975
22.11666667,1.98421E-09,5.072E-09,5.072,1.984214167
22.13333333,1.96245E-09,5.12646E-09,5.12646,1.962453333
22.15,1.94069E-09,5.10281E-09,5.10281,1.9406925
22.16666667,1.91893E-09,4.9288E-09,4.9288,1.918931667
22.18333333,1.89717E-09,4.8952E-09,4.8952,1.897170833
22.2,1.87541E-09,4.75156E-09,4.75156,1.87541
22.21666667,1.86687E-09,4.90907E-09,4.90907,1.866869167
22.23333333,1.85833E-09,4.84458E-09,4.84458,1.858328333
22.25,1.84979E-09,4.85001E-09,4.85001,1.8497875
22.26666667,1.84125E-09,4.82054E-09,4.82054,1.841246667
22.28333333,1.83271E-09,4.76696E-09,4.76696,1.832705833
22.3,1.82417E-09,4.57883E-09,4.57883,1.824165
22.31666667,1.81562E-09,4.71965E-09,4.71965,1.815624167
22.33333333,1.80708E-09,4.56789E-09,4.56789,1.807083333
22.35,1.79854E-09,4.56986E-09,4.56986,1.7985425
22.36666667,1.79E-09,4.69434E-09,4.69434,1.790001667
22.38333333,1.78146E-09,4.61845E-09,4.61845,1.781460833
22.4,1.77292E-09,4.60305E-09,4.60305,1.77292
22.41666667,1.755E-09,4.53979E-09,4.53979,1.7550025
22.43333333,1.73709E-09,4.36861E-09,4.36861,1.737085
22.45,1.71917E-09,4.49992E-09,4.49992,1.7191675
22.46666667,1.70125E-09,4.43472E-09,4.43472,1.70125
22.48333333,1.68333E-09,4.24625E-09,4.24625,1.6833325
22.5,1.66542E-09,4.25909E-09,4.25909,1.665415
22.51666667,1.6475E-09,4.25273E-09,4.25273,1.6474975
22.53333333,1.62958E-09,4.13035E-09,4.13035,1.62958
22.55,1.61166E-09,4.21533E-09,4.21533,1.6116625
22.56666667,1.59375E-09,4.17657E-09,4.17657,1.593745
22.58333333,1.57583E-09,4.11775E-09,4.11775,1.5758275
22.6,1.55791E-09,4.07006E-09,4.07006,1.55791
22.61666667,1.53184E-09,3.831E-09,3.831,1.531843333
22.63333333,1.50578E-09,3.897E-09,3.897,1.505776667
22.65,1.47971E-09,3.77959E-09,3.77959,1.47971
22.66666667,1.45364E-09,3.63663E-09,3.63663,1.453643333
22.68333333,1.42758E-09,3.64843E-09,3.64843,1.427576667
22.7,1.40151E-09,3.55987E-09,3.55987,1.40151
22.71666667,1.37544E-09,3.45661E-09,3.45661,1.375443333
22.73333333,1.34938E-09,3.54812E-09,3.54812,1.349376667
22.75,1.32331E-09,3.3353E-09,3.3353,1.32331
22.76666667,1.29724E-09,3.34511E-09,3.34511,1.297243333
22.78333333,1.27118E-09,3.29162E-09,3.29162,1.271176667
22.8,1.24511E-09,3.13043E-09,3.13043,1.24511
22.81666667,1.20424E-09,3.10512E-09,3.10512,1.204242
22.83333333,1.16337E-09,2.96137E-09,2.96137,1.163374
22.85,1.12251E-09,2.84975E-09,2.84975,1.122506
22.86666667,1.08164E-09,2.82157E-09,2.82157,1.081638
22.88333333,1.04077E-09,2.66397E-09,2.66397,1.04077
22.9,9.99902E-10,2.52132E-09,2.52132,0.999902
22.91666667,9.59034E-10,2.41112E-09,2.41112,0.959034
22.93333333,9.18166E-10,2.29643E-09,2.29643,0.918166
22.95,8.77298E-10,2.26494E-09,2.26494,0.877298
22.96666667,8.3643E-10,2.17897E-09,2.17897,0.83643
22.98333333,7.95562E-10,1.99906E-09,1.99906,0.795562
23,7.54694E-10,1.89633E-09,1.89633,0.754694
23.01666667,7.5235E-10,1.97363E-09,1.97363,0.752350104
23.03333333,7.50006E-10,1.89998E-09,1.89998,0.750006208
23.05,7.47662E-10,1.94521E-09,1.94521,0.747662313
23.06666667,7.45318E-10,1.91183E-09,1.91183,0.745318417
23.08333333,7.42975E-10,1.91E-09,1.91,0.742974521
23.1,7.40631E-10,1.89495E-09,1.89495,0.740630625
23.11666667,7.38287E-10,1.87852E-09,1.87852,0.738286729
23.13333333,7.35943E-10,1.87342E-09,1.87342,0.735942833
23.15,7.33599E-10,1.89022E-09,1.89022,0.733598938
23.16666667,7.31255E-10,1.87575E-09,1.87575,0.731255042
23.18333333,7.28911E-10,1.87424E-09,1.87424,0.728911146
23.2,7.26567E-10,1.87404E-09,1.87404,0.72656725
23.21666667,7.24223E-10,1.90291E-09,1.90291,0.724223354
23.23333333,7.21879E-10,1.87447E-09,1.87447,0.721879458
23.25,7.19536E-10,1.88418E-09,1.88418,0.719535563
23.26666667,7.17192E-10,1.88738E-09,1.88738,0.717191667
23.28333333,7.14848E-10,1.80791E-09,1.80791,0.714847771
23.3,7.12504E-10,1.82262E-09,1.82262,0.712503875
23.31666667,7.1016E-10,1.79864E-09,1.79864,0.710159979
23.33333333,7.07816E-10,1.79935E-09,1.79935,0.707816083
23.35,7.05472E-10,1.80521E-09,1.80521,0.705472188
23.36666667,7.03128E-10,1.77004E-09,1.77004,0.703128292
23.38333333,7.00784E-10,1.75794E-09,1.75794,0.700784396
23.4,6.98441E-10,1.80778E-09,1.80778,0.6984405
23.41666667,6.96097E-10,1.79353E-09,1.79353,0.696096604
23.43333333,6.93753E-10,1.7562E-09,1.7562,0.693752708
23.45,6.91409E-10,1.78867E-09,1.78867,0.691408813
23.46666667,6.89065E-10,1.72718E-09,1.72718,0.689064917
23.48333333,6.86721E-10,1.74795E-09,1.74795,0.686721021
23.5,6.84377E-10,1.78411E-09,1.78411,0.684377125
23.51666667,6.82033E-10,1.71577E-09,1.71577,0.682033229
23.53333333,6.79689E-10,1.76067E-09,1.76067,0.679689333
23.55,6.77345E-10,1.76144E-09,1.76144,0.677345438
23.56666667,6.75002E-10,1.7396E-09,1.7396,0.675001542
23.58333333,6.72658E-10,1.74546E-09,1.74546,0.672657646
23.6,6.70314E-10,1.69216E-09,1.69216,0.67031375
23.61666667,6.6797E-10,1.73807E-09,1.73807,0.667969854
23.63333333,6.65626E-10,1.74531E-09,1.74531,0.665625958
23.65,6.63282E-10,1.71991E-09,1.71991,0.663282063
23.66666667,6.60938E-10,1.69772E-09,1.69772,0.660938167
23.68333333,6.58594E-10,1.70107E-09,1.70107,0.658594271
23.7,6.5625E-10,1.67948E-09,1.67948,0.656250375
23.71666667,6.53906E-10,1.71156E-09,1.71156,0.653906479
23.73333333,6.51563E-10,1.69022E-09,1.69022,0.651562583
23.75,6.49219E-10,1.68071E-09,1.68071,0.649218688
23.76666667,6.46875E-10,1.68641E-09,1.68641,0.646874792
23.78333333,6.44531E-10,1.61206E-09,1.61206,0.644530896
23.8,6.42187E-10,1.65507E-09,1.65507,0.642187
23.81666667,6.39843E-10,1.66787E-09,1.66787,0.639843104
23.83333333,6.37499E-10,1.64857E-09,1.64857,0.637499208
23.85,6.35155E-10,1.60435E-09,1.60435,0.635155313
23.86666667,6.32811E-10,1.58587E-09,1.58587,0.632811417
23.88333333,6.30468E-10,1.59422E-09,1.59422,0.630467521
23.9,6.28124E-10,1.60644E-09,1.60644,0.628123625
23.91666667,6.2578E-10,1.58633E-09,1.58633,0.625779729
23.93333333,6.23436E-10,1.63631E-09,1.63631,0.623435833
23.95,6.21092E-10,1.6028E-09,1.6028,0.621091938
23.96666667,6.18748E-10,1.62036E-09,1.62036,0.618748042
23.98333333,6.16404E-10,1.58103E-09,1.58103,0.616404146
24,6.1406E-10,1.54259E-09,1.54259,0.61406025
24.01666667,6.11716E-10,1.54825E-09,1.54825,0.611716354
24.03333333,6.09372E-10,1.54773E-09,1.54773,0.609372458
24.05,6.07029E-10,1.58162E-09,1.58162,0.607028563
24.06666667,6.04685E-10,1.54751E-09,1.54751,0.604684667
24.08333333,6.02341E-10,1.54799E-09,1.54799,0.602340771
24.1,5.99997E-10,1.54299E-09,1.54299,0.599996875
24.11666667,5.97653E-10,1.5246E-09,1.5246,0.597652979
24.13333333,5.95309E-10,1.56455E-09,1.56455,0.595309083
24.15,5.92965E-10,1.55864E-09,1.55864,0.592965188
24.16666667,5.90621E-10,1.5028E-09,1.5028,0.590621292
24.18333333,5.88277E-10,1.49537E-09,1.49537,0.588277396
24.2,5.85934E-10,1.50363E-09,1.50363,0.5859335
24.21666667,5.8359E-10,1.48654E-09,1.48654,0.583589604
24.23333333,5.81246E-10,1.47869E-09,1.47869,0.581245708
24.25,5.78902E-10,1.51875E-09,1.51875,0.578901813
24.26666667,5.76558E-10,1.45868E-09,1.45868,0.576557917
24.28333333,5.74214E-10,1.45081E-09,1.45081,0.574214021
24.3,5.7187E-10,1.46403E-09,1.46403,0.571870125
24.31666667,5.69526E-10,1.48479E-09,1.48479,0.569526229
24.33333333,5.67182E-10,1.43653E-09,1.43653,0.567182333
24.35,5.64838E-10,1.44711E-09,1.44711,0.564838438
24.36666667,5.62495E-10,1.44671E-09,1.44671,0.562494542
24.38333333,5.60151E-10,1.42254E-09,1.42254,0.560150646
24.4,5.57807E-10,1.44239E-09,1.44239,0.55780675
24.41666667,5.55463E-10,1.42377E-09,1.42377,0.555462854
24.43333333,5.53119E-10,1.45314E-09,1.45314,0.553118958
24.45,5.50775E-10,1.43799E-09,1.43799,0.550775063
24.46666667,5.48431E-10,1.42429E-09,1.42429,0.548431167
24.48333333,5.46087E-10,1.41941E-09,1.41941,0.546087271
24.5,5.43743E-10,1.39741E-09,1.39741,0.543743375
24.51666667,5.41399E-10,1.37829E-09,1.37829,0.541399479
24.53333333,5.39056E-10,1.40794E-09,1.40794,0.539055583
24.55,5.36712E-10,1.37954E-09,1.37954,0.536711688
24.56666667,5.34368E-10,1.39112E-09,1.39112,0.534367792
24.58333333,5.32024E-10,1.35484E-09,1.35484,0.532023896
24.6,5.2968E-10,1.34667E-09,1.34667,0.52968
24.61666667,5.2509E-10,1.32998E-09,1.32998,0.525089517
24.63333333,5.20499E-10,1.30864E-09,1.30864,0.520499033
24.65,5.15909E-10,1.35502E-09,1.35502,0.51590855
24.66666667,5.11318E-10,1.29919E-09,1.29919,0.511318067
24.68333333,5.06728E-10,1.31562E-09,1.31562,0.506727583
24.7,5.02137E-10,1.29745E-09,1.29745,0.5021371
24.71666667,4.97547E-10,1.25912E-09,1.25912,0.497546617
24.73333333,4.92956E-10,1.28014E-09,1.28014,0.492956133
24.75,4.88366E-10,1.27933E-09,1.27933,0.48836565
24.76666667,4.83775E-10,1.22781E-09,1.22781,0.483775167
24.78333333,4.79185E-10,1.2498E-09,1.2498,0.479184683
24.8,4.74594E-10,1.20625E-09,1.20625,0.4745942
24.81666667,4.70004E-10,1.20329E-09,1.20329,0.470003717
24.83333333,4.65413E-10,1.16897E-09,1.16897,0.465413233
24.85,4.60823E-10,1.17045E-09,1.17045,0.46082275
24.86666667,4.56232E-10,1.18294E-09,1.18294,0.456232267
24.88333333,4.51642E-10,1.15381E-09,1.15381,0.451641783
24.9,4.47051E-10,1.14609E-09,1.14609,0.4470513
24.91666667,4.42461E-10,1.11806E-09,1.11806,0.442460817
24.93333333,4.3787E-10,1.12016E-09,1.12016,0.437870333
24.95,4.3328E-10,1.10985E-09,1.10985,0.43327985
24.96666667,4.28689E-10,1.08531E-09,1.08531,0.428689367
24.98333333,4.24099E-10,1.06673E-09,1.06673,0.424098883
25,4.19508E-10,1.05247E-09,1.05247,0.4195084
25.01666667,4.14918E-10,1.03841E-09,1.03841,0.414917917
