X,Y,Edep
163,155,0.001888568
163,156,0.003383607
163,157,0.001784651
163,158,0.00123881
163,159,0.001258201
163,160,0.000969264
163,161,0.000866625
163,162,0.001675524
163,163,0.000744536
163,164,0.001370135
163,165,0.000561869
163,166,0.000647845
163,167,0.000460601
163,168,0.000457723
163,169,0.000469939
163,170,0.000446744
163,171,0.000357903
163,172,0.000252341
163,173,0.000214446
163,174,0.000182729
163,175,0.000209921
163,176,8.35665E-05
163,177,1.14181E-05
163,178,3.53641E-29
163,179,1.77237E-29
163,180,1.26837E-29
163,181,1.23762E-29
163,182,1.29585E-29
163,183,1.60781E-29
163,184,1.6023E-29
163,185,1.59029E-29
163,186,1.5066E-29
163,187,1.21294E-29
163,188,1.0328E-29
163,189,9.04002E-30
163,190,7.92284E-30
163,191,1.02156E-29
163,192,1.17612E-29
163,193,1.03924E-29
163,194,7.31678E-30
163,195,7.90609E-30
163,196,8.71371E-30
163,197,6.58074E-30
163,198,7.05115E-30
163,199,7.93965E-30
164,0,1.12788E-29
164,1,1.0156E-29
164,2,1.22442E-29
164,3,6.82962E-30
164,4,7.50321E-30
164,5,9.06978E-30
164,6,9.71589E-30
164,7,8.03716E-30
164,8,1.22008E-29
164,9,1.32881E-29
164,10,1.36964E-29
164,11,1.02884E-29
164,12,1.28632E-29
164,13,1.17251E-29
164,14,1.25982E-29
164,15,1.45832E-29
164,16,1.62057E-29
164,17,1.40923E-29
164,18,1.08357E-29
164,19,1.33543E-29
164,20,1.11667E-29
164,21,1.43242E-29
164,22,1.37683E-29
164,23,4.36983E-05
164,24,0.000103993
164,25,9.26085E-05
164,26,0.000240038
164,27,0.00028443
164,28,0.000345223
164,29,0.000501503
164,30,0.000598661
164,31,0.000884965
164,32,0.000700174
164,33,0.000597074
164,34,0.000563292
164,35,0.000571767
164,36,0.000670989
164,37,0.001518754
164,38,0.001218982
164,39,0.001365882
164,40,0.000895717
164,41,0.001290329
164,42,0.001005347
164,43,0.000847376
164,44,0.001163275
164,45,0.001156154
164,46,0.00146353
164,47,0.001263216
164,48,0.001497178
164,49,0.001464673
164,50,0.001655614
164,51,0.001869874
164,52,0.003692725
164,53,0.002459727
164,54,0.003190942
164,55,0.003892127
164,56,0.003295117
164,57,0.002903123
164,58,0.002784555
164,59,0.003485274
164,60,0.00463473
164,61,0.004572805
164,62,0.005028507
164,63,0.00547061
164,64,0.004160321
164,65,0.004233094
164,66,0.004325305
164,67,0.005302197
164,68,0.004442425
164,69,0.004562343
164,70,0.006962628
164,71,0.006255004
164,72,0.008753329
164,73,0.006263769
164,74,0.006583747
164,75,0.007001776
164,76,0.008996093
164,77,0.011907952
164,78,0.011072596
164,79,0.010930911
164,80,0.011133531
164,81,0.016569263
164,82,0.014048866
164,83,0.012705411
164,84,0.011218338
164,85,0.015099941
164,86,0.015674301
164,87,0.017906002
164,88,0.0173343
164,89,0.012867485
164,90,0.016925321
164,91,0.022898717
164,92,0.023345548
164,93,0.021095039
164,94,0.021196154
164,95,0.018337387
164,96,0.014808363
164,97,0.019111802
164,98,0.017680251
164,99,0.015551602
164,100,0.019083408
164,101,0.017326216
164,102,0.020205744
164,103,0.015821077
164,104,0.018103116
164,105,0.018663935
164,106,0.016374148
164,107,0.01311998
164,108,0.015585315
164,109,0.014804475
164,110,0.014101176
164,111,0.014473882
164,112,0.016247063
164,113,0.016226174
164,114,0.019141135
164,115,0.019451167
164,116,0.012507943
164,117,0.013783388
164,118,0.012590772
164,119,0.011672616
164,120,0.011641343
164,121,0.010096457
164,122,0.012688432
164,123,0.009482301
164,124,0.009481269
164,125,0.009739916
164,126,0.008131418
164,127,0.008852127
164,128,0.00902863
164,129,0.005893351
164,130,0.006589167
164,131,0.005988991
164,132,0.004955628
164,133,0.005000676
164,134,0.003903715
164,135,0.004829846
164,136,0.003949479
164,137,0.007101427
164,138,0.005000215
164,139,0.004638341
164,140,0.002733756
164,141,0.00421192
164,142,0.005983979
164,143,0.002419406
164,144,0.002301775
164,145,0.001968901
164,146,0.001797761
164,147,0.002057091
164,148,0.001886048
164,149,0.00286627
164,150,0.002136804
164,151,0.002480678
164,152,0.002884911
164,153,0.003469446
164,154,0.003703851
164,155,0.002276755
164,156,0.001216727
164,157,0.003124052
164,158,0.001895109
164,159,0.001802221
164,160,0.001153099
164,161,0.001094904
164,162,0.002586508
164,163,0.001472689
164,164,0.00115361
164,165,0.00065666
164,166,0.00055348
164,167,0.00057971
164,168,0.000358336
164,169,0.000478901
164,170,0.000426172
164,171,0.000352223
164,172,0.000224498
164,173,0.000204753
164,174,0.000136558
164,175,0.000129502
164,176,4.42925E-05
164,177,1.89242E-29
164,178,3.21512E-29
164,179,1.72004E-29
164,180,1.26353E-29
164,181,1.0584E-29
164,182,1.14747E-29
164,183,1.29664E-29
164,184,1.73103E-29
164,185,1.66402E-29
164,186,1.35808E-29
164,187,1.41224E-29
164,188,1.02788E-29
164,189,9.53181E-30
164,190,9.64757E-30
164,191,8.65337E-30
164,192,9.45083E-30
164,193,1.11658E-29
164,194,9.23686E-30
164,195,9.13109E-30
164,196,9.1323E-30
164,197,9.92108E-30
164,198,8.1094E-30
164,199,6.12807E-30
165,0,8.59328E-30
165,1,9.34315E-30
165,2,6.90881E-30
165,3,6.66086E-30
165,4,8.37531E-30
165,5,9.70281E-30
165,6,6.44996E-30
165,7,8.68671E-30
165,8,1.15361E-29
165,9,1.23825E-29
165,10,9.67898E-30
165,11,1.45793E-29
165,12,1.38752E-29
165,13,1.49742E-29
165,14,1.47131E-29
165,15,1.34721E-29
165,16,1.2921E-29
165,17,1.21219E-29
165,18,1.35418E-29
165,19,1.32633E-29
165,20,1.36322E-29
165,21,1.51814E-29
165,22,1.82421E-29
165,23,1.60517E-29
165,24,1.09811E-05
165,25,0.000116315
165,26,0.000240489
165,27,0.000268258
165,28,0.000255297
165,29,0.000329974
165,30,0.000447106
165,31,0.000434536
165,32,0.00041712
165,33,0.000639642
165,34,0.000795002
165,35,0.000844899
165,36,0.000589603
165,37,0.000696903
165,38,0.000753777
165,39,0.00084258
165,40,0.002257671
165,41,0.001725393
165,42,0.002960329
165,43,0.0017775
165,44,0.001508538
165,45,0.00132691
165,46,0.001737978
165,47,0.002010579
165,48,0.002259624
165,49,0.001498941
165,50,0.002086779
165,51,0.001619226
165,52,0.003154567
165,53,0.002747235
165,54,0.003309235
165,55,0.004113699
165,56,0.003172111
165,57,0.004653299
165,58,0.003581459
165,59,0.003169216
165,60,0.00345747
165,61,0.005135829
165,62,0.005831456
165,63,0.004343673
165,64,0.007876213
165,65,0.004011112
165,66,0.006098505
165,67,0.005820592
165,68,0.00464168
165,69,0.005773726
165,70,0.004832895
165,71,0.0057063
165,72,0.007588106
165,73,0.007051055
165,74,0.007941068
165,75,0.01006374
165,76,0.007058629
165,77,0.008639036
165,78,0.010880995
165,79,0.011851908
165,80,0.013801891
165,81,0.01370879
165,82,0.01341876
165,83,0.014215693
165,84,0.013417727
165,85,0.017496814
165,86,0.014311088
165,87,0.015493951
165,88,0.011752977
165,89,0.013820458
165,90,0.014870383
165,91,0.015423867
165,92,0.017762197
165,93,0.015632094
165,94,0.018063916
165,95,0.017739546
165,96,0.019556662
165,97,0.019818874
165,98,0.017505258
165,99,0.018448241
165,100,0.018958855
165,101,0.018596518
165,102,0.021636155
165,103,0.019321349
165,104,0.019857286
165,105,0.018015519
165,106,0.017373861
165,107,0.015885618
165,108,0.015054349
165,109,0.015523842
165,110,0.014731075
165,111,0.015026215
165,112,0.01738972
165,113,0.012592469
165,114,0.014133383
165,115,0.017595243
165,116,0.013939051
165,117,0.013122246
165,118,0.013549004
165,119,0.009903936
165,120,0.009115633
165,121,0.010372795
165,122,0.010857027
165,123,0.008153973
165,124,0.008894672
165,125,0.011422317
165,126,0.008427675
165,127,0.007372242
165,128,0.01026515
165,129,0.008345268
165,130,0.008988536
165,131,0.009741016
165,132,0.004957589
165,133,0.006688715
165,134,0.005873552
165,135,0.00399073
165,136,0.006641781
165,137,0.004187049
165,138,0.006387077
165,139,0.003796175
165,140,0.002816469
165,141,0.002544121
165,142,0.003546488
165,143,0.002274572
165,144,0.002517619
165,145,0.003250917
165,146,0.001973551
165,147,0.002657818
165,148,0.00245729
165,149,0.001769563
165,150,0.001479044
165,151,0.001972119
165,152,0.002246014
165,153,0.001970164
165,154,0.002330072
165,155,0.001784599
165,156,0.001042338
165,157,0.001647291
165,158,0.002123743
165,159,0.001261141
165,160,0.000844201
165,161,0.001235429
165,162,0.001013327
165,163,0.00135493
165,164,0.000564501
165,165,0.000483346
165,166,0.00050937
165,167,0.000587169
165,168,0.000547212
165,169,0.000344146
165,170,0.000316898
165,171,0.000347128
165,172,0.000218589
165,173,0.000176317
165,174,0.000119728
165,175,2.47811E-05
165,176,1.76202E-29
165,177,1.66234E-29
165,178,3.31902E-29
165,179,1.8799E-29
165,180,1.68275E-29
165,181,1.52037E-29
165,182,1.34422E-29
165,183,1.24703E-29
165,184,1.32208E-29
165,185,1.60331E-29
165,186,1.44192E-29
165,187,1.41327E-29
165,188,1.59377E-29
165,189,1.11568E-29
165,190,8.72278E-30
165,191,9.89702E-30
165,192,1.11809E-29
165,193,1.02179E-29
165,194,1.01341E-29
165,195,7.87571E-30
165,196,8.30292E-30
165,197,7.68328E-30
165,198,8.31595E-30
165,199,8.05365E-30
166,0,8.64226E-30
166,1,7.60171E-30
166,2,8.2668E-30
166,3,8.54193E-30
166,4,7.46475E-30
166,5,8.24563E-30
166,6,8.37633E-30
166,7,1.07475E-29
166,8,1.19616E-29
166,9,9.73454E-30
166,10,1.10634E-29
166,11,1.03513E-29
166,12,1.03375E-29
166,13,1.35627E-29
166,14,1.3431E-29
166,15,1.62042E-29
166,16,1.5468E-29
166,17,1.40279E-29
166,18,1.56025E-29
166,19,1.44031E-29
166,20,1.60738E-29
166,21,1.68506E-29
166,22,1.74033E-29
166,23,1.65244E-29
166,24,1.78807E-29
166,25,7.49471E-05
166,26,0.000143994
166,27,0.000186379
166,28,0.000219011
166,29,0.000347108
166,30,0.000412502
166,31,0.000426421
166,32,0.000443612
166,33,0.000707323
166,34,0.000642158
166,35,0.000542676
166,36,0.000610247
166,37,0.001458769
166,38,0.000722131
166,39,0.001085102
166,40,0.002829401
166,41,0.000840784
166,42,0.001384408
166,43,0.001961732
166,44,0.001265796
166,45,0.001967619
166,46,0.002833282
166,47,0.001768411
166,48,0.001982337
166,49,0.001396241
166,50,0.001605778
166,51,0.002074813
166,52,0.002854475
166,53,0.002509753
166,54,0.002048611
166,55,0.003084071
166,56,0.004908614
166,57,0.003801594
166,58,0.003897423
166,59,0.002682849
166,60,0.003791504
166,61,0.005684128
166,62,0.006550737
166,63,0.004769527
166,64,0.005017576
166,65,0.005252037
166,66,0.005528263
166,67,0.007076241
166,68,0.006212037
166,69,0.005697413
166,70,0.006874154
166,71,0.005787071
166,72,0.006516867
166,73,0.006474251
166,74,0.007575309
166,75,0.009371985
166,76,0.009518011
166,77,0.00963054
166,78,0.012894015
166,79,0.010633118
166,80,0.009810721
166,81,0.013812305
166,82,0.015530873
166,83,0.016301569
166,84,0.013831254
166,85,0.013830807
166,86,0.01375125
166,87,0.011651671
166,88,0.010789545
166,89,0.014806125
166,90,0.014300901
166,91,0.015639938
166,92,0.016962589
166,93,0.019922244
166,94,0.016051836
166,95,0.017359474
166,96,0.019454367
166,97,0.017322131
166,98,0.020563793
166,99,0.018744094
166,100,0.026094953
166,101,0.022414588
166,102,0.018396199
166,103,0.018557024
166,104,0.016494839
166,105,0.018522709
166,106,0.019165375
166,107,0.017037605
166,108,0.014663847
166,109,0.014410122
166,110,0.01691047
166,111,0.013878798
166,112,0.013897378
166,113,0.011370696
166,114,0.010698818
166,115,0.015101996
166,116,0.014022179
166,117,0.013127862
166,118,0.009725741
166,119,0.009117828
166,120,0.008894074
166,121,0.009928755
166,122,0.012530527
166,123,0.008801754
166,124,0.008426529
166,125,0.007404538
166,126,0.006665347
166,127,0.009762059
166,128,0.008561869
166,129,0.009830783
166,130,0.007887236
166,131,0.006963879
166,132,0.006373608
166,133,0.005931169
166,134,0.004670988
166,135,0.007514346
166,136,0.008839823
166,137,0.004830919
166,138,0.004219113
166,139,0.003030331
166,140,0.003374846
166,141,0.002756607
166,142,0.00392996
166,143,0.003227525
166,144,0.00349178
166,145,0.003698165
166,146,0.004930548
166,147,0.002789732
166,148,0.003237613
166,149,0.002573477
166,150,0.002051817
166,151,0.002659887
166,152,0.0019888
166,153,0.002428508
166,154,0.002540646
166,155,0.001953963
166,156,0.001618729
166,157,0.001024992
166,158,0.0014221
166,159,0.001668317
166,160,0.001974753
166,161,0.000885682
166,162,0.000839586
166,163,0.000797143
166,164,0.000613034
166,165,0.000460166
166,166,0.000465388
166,167,0.000479811
166,168,0.00053128
166,169,0.000380254
166,170,0.000330973
166,171,0.000293458
166,172,0.000254238
166,173,0.000156041
166,174,5.41817E-05
166,175,4.04967E-08
166,176,1.64411E-29
166,177,1.51057E-29
166,178,1.80392E-29
166,179,3.52733E-29
166,180,2.14433E-29
166,181,1.50883E-29
166,182,1.4428E-29
166,183,1.11401E-29
166,184,1.25528E-29
166,185,1.52173E-29
166,186,1.52105E-29
166,187,1.19832E-29
166,188,1.35122E-29
166,189,1.38794E-29
166,190,1.20008E-29
166,191,8.52464E-30
166,192,9.50766E-30
166,193,9.3026E-30
166,194,1.11522E-29
166,195,8.65658E-30
166,196,7.56944E-30
166,197,7.74717E-30
166,198,7.55176E-30
166,199,8.46633E-30
167,0,7.88145E-30
167,1,9.78255E-30
167,2,6.30896E-30
167,3,7.208E-30
167,4,8.46265E-30
167,5,8.97157E-30
167,6,1.04327E-29
167,7,1.26876E-29
167,8,9.12773E-30
167,9,1.08526E-29
167,10,9.6359E-30
167,11,1.20898E-29
167,12,1.13937E-29
167,13,1.29492E-29
167,14,1.40782E-29
167,15,1.32025E-29
167,16,1.2855E-29
167,17,1.55892E-29
167,18,1.8998E-29
167,19,1.72014E-29
167,20,1.93755E-29
167,21,2.10981E-29
167,22,2.03754E-29
167,23,2.05122E-29
167,24,1.80877E-29
167,25,1.03569E-06
167,26,4.78076E-05
167,27,7.79149E-05
167,28,0.000270229
167,29,0.000334638
167,30,0.00035915
167,31,0.000310277
167,32,0.000395393
167,33,0.001063375
167,34,0.00056126
167,35,0.000722176
167,36,0.001415506
167,37,0.001009803
167,38,0.001129139
167,39,0.001094405
167,40,0.001109683
167,41,0.001425302
167,42,0.002437832
167,43,0.002276908
167,44,0.001800704
167,45,0.002131908
167,46,0.001425661
167,47,0.001504184
167,48,0.001395086
167,49,0.001642224
167,50,0.002456698
167,51,0.00257766
167,52,0.002032782
167,53,0.003377219
167,54,0.003313011
167,55,0.004611775
167,56,0.003620409
167,57,0.00331216
167,58,0.003298678
167,59,0.004522741
167,60,0.006114991
167,61,0.004996038
167,62,0.005052283
167,63,0.004574897
167,64,0.005320244
167,65,0.005739385
167,66,0.004300906
167,67,0.005262299
167,68,0.006461452
167,69,0.006313176
167,70,0.005839895
167,71,0.005743885
167,72,0.006910286
167,73,0.008320809
167,74,0.008853624
167,75,0.008300529
167,76,0.009601197
167,77,0.012446153
167,78,0.011646494
167,79,0.010271285
167,80,0.008431645
167,81,0.013368932
167,82,0.012846742
167,83,0.015618145
167,84,0.01557939
167,85,0.014431096
167,86,0.012904249
167,87,0.012492158
167,88,0.0129127
167,89,0.013308229
167,90,0.016937292
167,91,0.016654137
167,92,0.015040552
167,93,0.017469082
167,94,0.0186074
167,95,0.015765082
167,96,0.021050373
167,97,0.01658553
167,98,0.018923071
167,99,0.018216942
167,100,0.018036468
167,101,0.018072756
167,102,0.01484399
167,103,0.018932659
167,104,0.019680989
167,105,0.022780413
167,106,0.017605038
167,107,0.01730303
167,108,0.016197187
167,109,0.015041517
167,110,0.011943107
167,111,0.01677898
167,112,0.015908424
167,113,0.013680101
167,114,0.011108665
167,115,0.013982455
167,116,0.012057902
167,117,0.011644681
167,118,0.011109773
167,119,0.010130274
167,120,0.007825832
167,121,0.007603786
167,122,0.010488086
167,123,0.007839507
167,124,0.008761872
167,125,0.009055222
167,126,0.008633797
167,127,0.009425076
167,128,0.007445716
167,129,0.006086042
167,130,0.007089796
167,131,0.008758305
167,132,0.00667979
167,133,0.004850671
167,134,0.003829937
167,135,0.004350836
167,136,0.005396099
167,137,0.003835883
167,138,0.003209235
167,139,0.003567565
167,140,0.002565077
167,141,0.00296407
167,142,0.00368016
167,143,0.003094592
167,144,0.004048407
167,145,0.003764668
167,146,0.002257854
167,147,0.001908849
167,148,0.001983827
167,149,0.002061271
167,150,0.002555308
167,151,0.002987569
167,152,0.002869722
167,153,0.002445087
167,154,0.001678228
167,155,0.001088189
167,156,0.000982993
167,157,0.00104677
167,158,0.001508363
167,159,0.002504132
167,160,0.001041065
167,161,0.000760893
167,162,0.000898748
167,163,0.00129439
167,164,0.001086554
167,165,0.001951384
167,166,0.000438578
167,167,0.000448617
167,168,0.001653527
167,169,0.000769303
167,170,0.000351598
167,171,0.000225166
167,172,0.000206227
167,173,6.51356E-05
167,174,2.41413E-06
167,175,2.42924E-29
167,176,2.01604E-29
167,177,2.37931E-29
167,178,1.72892E-29
167,179,3.44778E-29
167,180,1.73825E-29
167,181,1.80007E-29
167,182,1.42683E-29
167,183,1.31794E-29
167,184,1.01753E-29
167,185,1.22194E-29
167,186,1.46101E-29
167,187,1.39568E-29
167,188,1.02268E-29
167,189,1.20514E-29
167,190,1.23185E-29
167,191,1.01827E-29
167,192,8.03613E-30
167,193,9.85308E-30
167,194,9.1093E-30
167,195,1.12754E-29
167,196,7.60438E-30
167,197,9.24685E-30
167,198,9.94655E-30
167,199,9.35503E-30
168,0,9.32598E-30
168,1,5.96281E-30
168,2,8.93977E-30
168,3,8.20085E-30
168,4,6.02369E-30
168,5,1.08871E-29
168,6,1.1818E-29
168,7,1.11616E-29
168,8,1.15155E-29
168,9,1.28007E-29
168,10,1.61088E-29
168,11,1.49012E-29
168,12,1.43904E-29
168,13,1.94225E-29
168,14,1.63312E-29
168,15,1.55769E-29
168,16,1.59966E-29
168,17,1.63329E-29
168,18,1.18865E-29
168,19,1.78412E-29
168,20,1.77502E-29
168,21,1.46586E-29
168,22,1.86777E-29
168,23,1.80397E-29
168,24,2.05366E-29
168,25,2.15866E-29
168,26,8.64317E-07
168,27,6.38499E-05
168,28,0.000236374
168,29,0.000412627
168,30,0.000265008
168,31,0.000318718
168,32,0.000641188
168,33,0.000490611
168,34,0.000517222
168,35,0.000598975
168,36,0.001436094
168,37,0.000735159
168,38,0.000936405
168,39,0.000913699
168,40,0.001943108
168,41,0.000952429
168,42,0.00124979
168,43,0.001410067
168,44,0.001407425
168,45,0.001929149
168,46,0.00149386
168,47,0.001723442
168,48,0.001616347
168,49,0.001677054
168,50,0.003285889
168,51,0.002826937
168,52,0.002510142
168,53,0.003702964
168,54,0.003859956
168,55,0.004363298
168,56,0.002502125
168,57,0.004128283
168,58,0.002842428
168,59,0.003247596
168,60,0.004007828
168,61,0.004186174
168,62,0.003716139
168,63,0.004328492
168,64,0.004686528
168,65,0.004081591
168,66,0.005340571
168,67,0.00521586
168,68,0.004902196
168,69,0.006201697
168,70,0.006161611
168,71,0.006972368
168,72,0.00682958
168,73,0.00647939
168,74,0.0080603
168,75,0.009890825
168,76,0.012443418
168,77,0.014747721
168,78,0.015400768
168,79,0.012200853
168,80,0.00861241
168,81,0.009614775
168,82,0.012685329
168,83,0.014068814
168,84,0.014979509
168,85,0.013791633
168,86,0.017825993
168,87,0.015608851
168,88,0.013555243
168,89,0.014210275
168,90,0.014374172
168,91,0.01429792
168,92,0.012584936
168,93,0.018024309
168,94,0.016624859
168,95,0.013828749
168,96,0.017287533
168,97,0.016066598
168,98,0.018400467
168,99,0.01775801
168,100,0.018722639
168,101,0.017513808
168,102,0.020136933
168,103,0.021362304
168,104,0.018794427
168,105,0.017832374
168,106,0.01680777
168,107,0.015849497
168,108,0.015873766
168,109,0.012822801
168,110,0.012079049
168,111,0.01244229
168,112,0.016596063
168,113,0.019024478
168,114,0.011663176
168,115,0.013017394
168,116,0.010752183
168,117,0.010494942
168,118,0.013263344
168,119,0.010780343
168,120,0.011481315
168,121,0.013873705
168,122,0.010563663
168,123,0.008709289
168,124,0.008463146
168,125,0.00985558
168,126,0.008951388
168,127,0.007632492
168,128,0.012871494
168,129,0.009710407
168,130,0.007638449
168,131,0.005912371
168,132,0.005893615
168,133,0.00540827
168,134,0.004915141
168,135,0.006753855
168,136,0.00768122
168,137,0.004962796
168,138,0.004619056
168,139,0.003529021
168,140,0.002487407
168,141,0.002643195
168,142,0.00310449
168,143,0.004565191
168,144,0.003752917
168,145,0.003244266
168,146,0.002324713
168,147,0.001752208
168,148,0.002262876
168,149,0.003467982
168,150,0.002268068
168,151,0.003209788
168,152,0.002962723
168,153,0.00250629
168,154,0.001263454
168,155,0.001320351
168,156,0.001007922
168,157,0.001040765
168,158,0.002073723
168,159,0.002837125
168,160,0.001633184
168,161,0.001898756
168,162,0.001191038
168,163,0.001593074
168,164,0.00078973
168,165,0.000570541
168,166,0.000635705
168,167,0.000467736
168,168,0.000380165
168,169,0.001645021
168,170,0.000300562
168,171,0.000222855
168,172,7.67198E-05
168,173,7.18983E-07
168,174,1.901E-29
168,175,2.0575E-29
168,176,1.84248E-29
168,177,1.82371E-29
168,178,1.97125E-29
168,179,3.81025E-29
168,180,2.01444E-29
168,181,2.43502E-29
168,182,1.99564E-29
168,183,1.97998E-29
168,184,1.79811E-29
168,185,1.6265E-29
168,186,1.90145E-29
168,187,1.68923E-29
168,188,1.38238E-29
168,189,1.03342E-29
168,190,1.07669E-29
168,191,1.20965E-29
168,192,1.11777E-29
168,193,1.10682E-29
168,194,9.41716E-30
168,195,1.10508E-29
168,196,1.1903E-29
168,197,7.71715E-30
168,198,7.63981E-30
168,199,8.3479E-30
169,0,9.22301E-30
169,1,1.11685E-29
169,2,1.11492E-29
169,3,1.05691E-29
169,4,1.15539E-29
169,5,1.64664E-29
169,6,1.40437E-29
169,7,1.18209E-29
169,8,1.30786E-29
169,9,1.22954E-29
169,10,1.12086E-29
169,11,1.01248E-29
169,12,1.35759E-29
169,13,1.39282E-29
169,14,1.32007E-29
169,15,1.43678E-29
169,16,1.47264E-29
169,17,1.49273E-29
169,18,1.65334E-29
169,19,1.51478E-29
169,20,1.26417E-29
169,21,1.5477E-29
169,22,1.57542E-29
169,23,1.62302E-29
169,24,1.86216E-29
169,25,1.69187E-29
169,26,1.99817E-29
169,27,6.25699E-06
169,28,9.01521E-05
169,29,0.000198483
169,30,0.000261304
169,31,0.000373132
169,32,0.000424831
169,33,0.000412942
169,34,0.000371957
169,35,0.000963054
169,36,0.000722268
169,37,0.000732426
169,38,0.001109821
169,39,0.001119416
169,40,0.000743337
169,41,0.000889432
169,42,0.000998872
169,43,0.002249499
169,44,0.001584211
169,45,0.001482296
169,46,0.001701657
169,47,0.001337108
169,48,0.002057067
169,49,0.003889474
169,50,0.002394109
169,51,0.002181679
169,52,0.003789627
169,53,0.003058462
169,54,0.002919977
169,55,0.003766074
169,56,0.002384004
169,57,0.002540015
169,58,0.005973307
169,59,0.003808081
169,60,0.00332609
169,61,0.004348233
169,62,0.004308173
169,63,0.006423045
169,64,0.007091925
169,65,0.005107646
169,66,0.003801319
169,67,0.004553442
169,68,0.005199595
169,69,0.007655979
169,70,0.006522048
169,71,0.006428312
169,72,0.006602766
169,73,0.009688378
169,74,0.007281379
169,75,0.007834028
169,76,0.012404336
169,77,0.011927245
169,78,0.007904726
169,79,0.009887885
169,80,0.011985015
169,81,0.011703094
169,82,0.015542043
169,83,0.015853385
169,84,0.014655604
169,85,0.013669369
169,86,0.014393338
169,87,0.01607317
169,88,0.018277704
169,89,0.014023246
169,90,0.014362891
169,91,0.014097024
169,92,0.017571635
169,93,0.020155655
169,94,0.014355686
169,95,0.015365161
169,96,0.015093582
169,97,0.01451551
169,98,0.01478306
169,99,0.016755473
169,100,0.01754189
169,101,0.018590399
169,102,0.018137637
169,103,0.01717752
169,104,0.018099457
169,105,0.014223501
169,106,0.014195309
169,107,0.016473597
169,108,0.015224232
169,109,0.013177901
169,110,0.018519735
169,111,0.014178288
169,112,0.015798977
169,113,0.014751835
169,114,0.012546504
169,115,0.014210282
169,116,0.014714777
169,117,0.012957238
169,118,0.011920993
169,119,0.011234568
169,120,0.008403358
169,121,0.014470022
169,122,0.011206534
169,123,0.01014985
169,124,0.008852111
169,125,0.008684444
169,126,0.009566587
169,127,0.009624445
169,128,0.007998172
169,129,0.008410039
169,130,0.007050251
169,131,0.00638811
169,132,0.007638203
169,133,0.004765072
169,134,0.006221498
169,135,0.006007546
169,136,0.00596248
169,137,0.006300044
169,138,0.003109621
169,139,0.003275382
169,140,0.003181953
169,141,0.00262375
169,142,0.003858042
169,143,0.005687345
169,144,0.005397753
169,145,0.00218233
169,146,0.002238959
169,147,0.003035766
169,148,0.004039524
169,149,0.002506432
169,150,0.002586861
169,151,0.00164613
169,152,0.001435732
169,153,0.001754207
169,154,0.002130005
169,155,0.001074105
169,156,0.000987402
169,157,0.001557151
169,158,0.001013353
169,159,0.000743759
169,160,0.002398194
169,161,0.001793503
169,162,0.000806882
169,163,0.000609216
169,164,0.001181095
169,165,0.000566361
169,166,0.000884782
169,167,0.000382371
169,168,0.000402548
169,169,0.000870218
169,170,0.000244743
169,171,0.000117625
169,172,3.0786E-06
169,173,2.09167E-29
169,174,2.02573E-29
169,175,2.04272E-29
169,176,1.89617E-29
169,177,1.56233E-29
169,178,1.52201E-29
169,179,3.09587E-29
169,180,1.74402E-29
169,181,1.49563E-29
169,182,1.77575E-29
169,183,1.26511E-29
169,184,1.30646E-29
169,185,1.26003E-29
169,186,1.09537E-29
169,187,1.7568E-29
169,188,1.9552E-29
169,189,2.05038E-29
169,190,1.65292E-29
169,191,1.69412E-29
169,192,1.46152E-29
169,193,1.4381E-29
169,194,1.56789E-29
169,195,1.34054E-29
169,196,1.42701E-29
169,197,9.78499E-30
169,198,7.44158E-30
169,199,7.82331E-30
170,0,1.01143E-29
170,1,9.14879E-30
170,2,8.29224E-30
170,3,8.08155E-30
170,4,1.33322E-29
170,5,1.31441E-29
170,6,1.09394E-29
170,7,1.17217E-29
170,8,9.61556E-30
170,9,1.13759E-29
170,10,1.11639E-29
170,11,1.36594E-29
170,12,1.35869E-29
170,13,1.56714E-29
170,14,1.43069E-29
170,15,1.65942E-29
170,16,1.32597E-29
170,17,1.28882E-29
170,18,1.50419E-29
170,19,1.31969E-29
170,20,1.47298E-29
170,21,1.63008E-29
170,22,1.58049E-29
170,23,1.78792E-29
170,24,1.499E-29
170,25,1.7862E-29
170,26,1.94083E-29
170,27,2.34784E-29
170,28,8.20849E-06
170,29,7.30651E-05
170,30,0.000371031
170,31,0.000287848
170,32,0.000432256
170,33,0.000315462
170,34,0.000433586
170,35,0.000820256
170,36,0.000710312
170,37,0.000689279
170,38,0.000995251
170,39,0.001317202
170,40,0.001095455
170,41,0.002156117
170,42,0.000964558
170,43,0.001218781
170,44,0.002626309
170,45,0.001517878
170,46,0.001517135
170,47,0.00130783
170,48,0.002000873
170,49,0.002655067
170,50,0.002829872
170,51,0.00211028
170,52,0.003339351
170,53,0.003577186
170,54,0.002709746
170,55,0.002881261
170,56,0.00231687
170,57,0.002413132
170,58,0.002951492
170,59,0.003989573
170,60,0.003566924
170,61,0.005650936
170,62,0.003915259
170,63,0.004730308
170,64,0.006319727
170,65,0.003810286
170,66,0.00431979
170,67,0.005212828
170,68,0.006123208
170,69,0.006062205
170,70,0.007554623
170,71,0.005403568
170,72,0.006244047
170,73,0.008023272
170,74,0.007761861
170,75,0.009039633
170,76,0.009519954
170,77,0.010338276
170,78,0.008524243
