t_ns,T_centre_K,T_max_K
2.274633123689727476e+00,1.294461433074164233e+03,1.316191678072399327e+03
2.276100628930817660e+00,1.294461502803454550e+03,1.316191744959104653e+03
2.277568134171907843e+00,1.294461572032083723e+03,1.316191811365557896e+03
2.279035639412998027e+00,1.294461640763646301e+03,1.316191877295206950e+03
2.280503144654087766e+00,1.294461709001711142e+03,1.316191942751475381e+03
2.281970649895178394e+00,1.294461776749822093e+03,1.316192007737762196e+03
2.283438155136268577e+00,1.294461844011496396e+03,1.316192072257441851e+03
2.284905660377358316e+00,1.294461910790227194e+03,1.316192136313864467e+03
2.286373165618448944e+00,1.294461977089481934e+03,1.316192199910356749e+03
2.287840670859538683e+00,1.294462042912703055e+03,1.316192263050220618e+03
2.289308176100628867e+00,1.294462108263308892e+03,1.316192325736734801e+03
2.290775681341719050e+00,1.294462173144692542e+03,1.316192387973154382e+03
2.292243186582809233e+00,1.294462237560223457e+03,1.316192449762711021e+03
2.293710691823899417e+00,1.294462301513245848e+03,1.316192511108613644e+03
2.295178197064989600e+00,1.294462365007081416e+03,1.316192572014047300e+03
2.296645702306079784e+00,1.294462428045026400e+03,1.316192632482174758e+03
2.298113207547169523e+00,1.294462490630354296e+03,1.316192692516136049e+03
2.299580712788260151e+00,1.294462552766315184e+03,1.316192752119048009e+03
2.301048218029349890e+00,1.294462614456135270e+03,1.316192811294006333e+03
2.302515723270440073e+00,1.294462675703018249e+03,1.316192870044083293e+03
2.303983228511530701e+00,1.294462736510143941e+03,1.316192928372329561e+03
2.305450733752620440e+00,1.294462796880670339e+03,1.316192986281774211e+03
2.306918238993710624e+00,1.294462856817731790e+03,1.316193043775424030e+03
2.308385744234800807e+00,1.294462916324441039e+03,1.316193100856264891e+03
2.309853249475890991e+00,1.294462975403887640e+03,1.316193157527260155e+03
2.311320754716981174e+00,1.294463034059139545e+03,1.316193213791353173e+03
2.312788259958071357e+00,1.294463092293242653e+03,1.316193269651465016e+03
2.314255765199161541e+00,1.294463150109220578e+03,1.316193325110496517e+03
2.315723270440251280e+00,1.294463207510075790e+03,1.316193380171327590e+03
2.317190775681341908e+00,1.294463264498788703e+03,1.316193434836817232e+03
2.318658280922431647e+00,1.294463321078318586e+03,1.316193489109804204e+03
2.320125786163521830e+00,1.294463377251603333e+03,1.316193542993106576e+03
2.321593291404612458e+00,1.294463433021559922e+03,1.316193596489522179e+03
2.323060796645702197e+00,1.294463488391084184e+03,1.316193649601829065e+03
2.324528301886792381e+00,1.294463543363051031e+03,1.316193702332785278e+03
2.325995807127882564e+00,1.294463597940315367e+03,1.316193754685128624e+03
2.327463312368972748e+00,1.294463652125711178e+03,1.316193806661577810e+03
2.328930817610062487e+00,1.294463705922051759e+03,1.316193858264831761e+03
2.330398322851153114e+00,1.294463759332130849e+03,1.316193909497570075e+03
2.331865828092243298e+00,1.294463812358721725e+03,1.316193960362453026e+03
2.333333333333333037e+00,1.294463865004577883e+03,1.316194010862122013e+03
2.334800838574423665e+00,1.294463917272432809e+03,1.316194060999199110e+03
2.336268343815513404e+00,1.294463969165000890e+03,1.316194110776287744e+03
2.337735849056603588e+00,1.294464020684976731e+03,1.316194160195972927e+03
2.339203354297693771e+00,1.294464071835035384e+03,1.316194209260820571e+03
2.340670859538783954e+00,1.294464122617832800e+03,1.316194257973378399e+03
2.342138364779874582e+00,1.294464173036006059e+03,1.316194306336176396e+03
2.343605870020964321e+00,1.294464223092173597e+03,1.316194354351725224e+03
2.345073375262054505e+00,1.294464272788933840e+03,1.316194402022518489e+03
2.346540880503144688e+00,1.294464322128867934e+03,1.316194449351031835e+03
2.348008385744234872e+00,1.294464371114537698e+03,1.316194496339722264e+03
2.349475890985325055e+00,1.294464419748486762e+03,1.316194542991029948e+03
2.350943396226415238e+00,1.294464468033240792e+03,1.316194589307377555e+03
2.352410901467505422e+00,1.294464515971306582e+03,1.316194635291170016e+03
2.353878406708595161e+00,1.294464563565173648e+03,1.316194680944794754e+03
2.355345911949685789e+00,1.294464610817313542e+03,1.316194726270623278e+03
2.356813417190775528e+00,1.294464657730179397e+03,1.316194771271008449e+03
2.358280922431865712e+00,1.294464704306207750e+03,1.316194815948286987e+03
2.359748427672956339e+00,1.294464750547816493e+03,1.316194860304779013e+03
2.361215932914046078e+00,1.294464796457407374e+03,1.316194904342788050e+03
2.362683438155136262e+00,1.294464842037364178e+03,1.316194948064600339e+03
2.364150943396226445e+00,1.294464887290053639e+03,1.316194991472486663e+03
2.365618448637316629e+00,1.294464932217825435e+03,1.316195034568700521e+03
2.367085953878406812e+00,1.294464976823012648e+03,1.316195077355480407e+03
2.368553459119496996e+00,1.294465021107931307e+03,1.316195119835047535e+03
2.370020964360587179e+00,1.294465065074881295e+03,1.316195162009607884e+03
2.371488469601676918e+00,1.294465108726144990e+03,1.316195203881351745e+03
2.372955974842767546e+00,1.294465152063989990e+03,1.316195245452452809e+03
2.374423480083857285e+00,1.294465195090665702e+03,1.316195286725069991e+03
2.375890985324947469e+00,1.294465237808407210e+03,1.316195327701346741e+03
2.377358490566038096e+00,1.294465280219432088e+03,1.316195368383410141e+03
2.378825995807127835e+00,1.294465322325942680e+03,1.316195408773373174e+03
2.380293501048218019e+00,1.294465364130125408e+03,1.316195448873333135e+03
2.381761006289308202e+00,1.294465405634151239e+03,1.316195488685372084e+03
2.383228511530398386e+00,1.294465446840175218e+03,1.316195528211557530e+03
2.384696016771488125e+00,1.294465487750336706e+03,1.316195567453941521e+03
2.386163522012578753e+00,1.294465528366760509e+03,1.316195606414562008e+03
2.387631027253668936e+00,1.294465568691555518e+03,1.316195645095442160e+03
2.389098532494758675e+00,1.294465608726815617e+03,1.316195683498590370e+03
2.390566037735849303e+00,1.294465648474619456e+03,1.316195721626001387e+03
2.392033542976939042e+00,1.294465687937031362e+03,1.316195759479654043e+03
2.393501048218029226e+00,1.294465727116100197e+03,1.316195797061514668e+03
2.394968553459119409e+00,1.294465766013860730e+03,1.316195834373534581e+03
2.396436058700209593e+00,1.294465804632332265e+03,1.316195871417651006e+03
2.397903563941299776e+00,1.294465842973520694e+03,1.316195908195787752e+03
2.399371069182389959e+00,1.294465881039416445e+03,1.316195944709854530e+03
2.400838574423480143e+00,1.294465918831996532e+03,1.316195980961747409e+03
2.402306079664569882e+00,1.294465956353222737e+03,1.316196016953348817e+03
2.403773584905660510e+00,1.294465993605044105e+03,1.316196052686527764e+03
2.405241090146750693e+00,1.294466030589394677e+03,1.316196088163139621e+03
2.406708595387840433e+00,1.294466067308195079e+03,1.316196123385026567e+03
2.408176100628931060e+00,1.294466103763351839e+03,1.316196158354017371e+03
2.409643605870020799e+00,1.294466139956757843e+03,1.316196193071928064e+03
2.411111111111110983e+00,1.294466175890292561e+03,1.316196227540561722e+03
2.412578616352201166e+00,1.294466211565822050e+03,1.316196261761707774e+03
2.414046121593291350e+00,1.294466246985198723e+03,1.316196295737142918e+03
2.415513626834381533e+00,1.294466282150261577e+03,1.316196329468632257e+03
2.416981132075471717e+00,1.294466317062836652e+03,1.316196362957926567e+03
2.418448637316561900e+00,1.294466351724737024e+03,1.316196396206765030e+03
2.419916142557651639e+00,1.294466386137762356e+03,1.316196429216874321e+03
2.421383647798742267e+00,1.294466420303700033e+03,1.316196461989968157e+03
2.422851153039832006e+00,1.294466454224323570e+03,1.316196494527748882e+03
2.424318658280922634e+00,1.294466487901394657e+03,1.316196526831905658e+03
2.425786163522012817e+00,1.294466521336661799e+03,1.316196558904116046e+03
2.427253668763102556e+00,1.294466554531861448e+03,1.316196590746045558e+03
2.428721174004193184e+00,1.294466587488717096e+03,1.316196622359347202e+03
2.430188679245282923e+00,1.294466620208940185e+03,1.316196653745663070e+03
2.431656184486373107e+00,1.294466652694229879e+03,1.316196684906622750e+03
2.433123689727463290e+00,1.294466684946272835e+03,1.316196715843844231e+03
2.434591194968553474e+00,1.294466716966743661e+03,1.316196746558933910e+03
2.436058700209643657e+00,1.294466748757305140e+03,1.316196777053487040e+03
2.437526205450733841e+00,1.294466780319608233e+03,1.316196807329086823e+03
2.438993710691824024e+00,1.294466811655291849e+03,1.316196837387305322e+03
2.440461215932913763e+00,1.294466842765982847e+03,1.316196867229703685e+03
2.441928721174004391e+00,1.294466873653296716e+03,1.316196896857831007e+03
2.443396226415094574e+00,1.294466904318837578e+03,1.316196926273226154e+03
2.444863731656184314e+00,1.294466934764197504e+03,1.316196955477416395e+03
2.446331236897274941e+00,1.294466964990957877e+03,1.316196984471918540e+03
2.447798742138364680e+00,1.294466995000687803e+03,1.316197013258237803e+03
2.449266247379454864e+00,1.294467024794945473e+03,1.316197041837868937e+03
2.450733752620545047e+00,1.294467054375278622e+03,1.316197070212296012e+03
2.452201257861635231e+00,1.294467083743222474e+03,1.316197098382992635e+03
2.453668763102725414e+00,1.294467112900302709e+03,1.316197126351421275e+03
2.455136268343815598e+00,1.294467141848032725e+03,1.316197154119034622e+03
2.456603773584905781e+00,1.294467170587916144e+03,1.316197181687274224e+03
2.458071278825995520e+00,1.294467199121444992e+03,1.316197209057571854e+03
2.459538784067086148e+00,1.294467227450101063e+03,1.316197236231348370e+03
2.461006289308175887e+00,1.294467255575355466e+03,1.316197263210015308e+03
2.462473794549266071e+00,1.294467283498668394e+03,1.316197289994973289e+03
2.463941299790356698e+00,1.294467311221490036e+03,1.316197316587612931e+03
2.465408805031446438e+00,1.294467338745259894e+03,1.316197342989315530e+03
2.466876310272536621e+00,1.294467366071406786e+03,1.316197369201451920e+03
2.468343815513626804e+00,1.294467393201350205e+03,1.316197395225383161e+03
2.469811320754716988e+00,1.294467420136498731e+03,1.316197421062460535e+03
2.471278825995807171e+00,1.294467446878250939e+03,1.316197446714025546e+03
2.472746331236897355e+00,1.294467473427995174e+03,1.316197472181410376e+03
2.474213836477987538e+00,1.294467499787110683e+03,1.316197497465937658e+03
2.475681341719077277e+00,1.294467525956965801e+03,1.316197522568920022e+03
2.477148846960167905e+00,1.294467551938919314e+03,1.316197547491660771e+03
2.478616352201257644e+00,1.294467577734320685e+03,1.316197572235454572e+03
2.480083857442347828e+00,1.294467603344509143e+03,1.316197596801585860e+03
2.481551362683438455e+00,1.294467628770814599e+03,1.316197621191330427e+03
2.483018867924528195e+00,1.294467654014557183e+03,1.316197645405954745e+03
2.484486373165618378e+00,1.294467679077048160e+03,1.316197669446716418e+03
2.485953878406708561e+00,1.294467703959588562e+03,1.316197693314863500e+03
2.487421383647798745e+00,1.294467728663470552e+03,1.316197717011635177e+03
2.488888888888888484e+00,1.294467753189976975e+03,1.316197740538262451e+03
2.490356394129979112e+00,1.294467777540381121e+03,1.316197763895966546e+03
2.491823899371069295e+00,1.294467801715947417e+03,1.316197787085960726e+03
2.493291404612159035e+00,1.294467825717931873e+03,1.316197810109448938e+03
2.494758909853249662e+00,1.294467849547580272e+03,1.316197832967626709e+03
2.496226415094339401e+00,1.294467873206129980e+03,1.316197855661680933e+03
2.497693920335429585e+00,1.294467896694809497e+03,1.316197878192790085e+03
2.499161425576519768e+00,1.294467920014838683e+03,1.316197900562124232e+03
2.500628930817609952e+00,1.294467943167428530e+03,1.316197922770844798e+03
2.502096436058700135e+00,1.294467966153780935e+03,1.316197944820105249e+03
2.503563941299790319e+00,1.294467988975089838e+03,1.316197966711049958e+03
2.505031446540880502e+00,1.294468011632539856e+03,1.316197988444816247e+03
2.506498951781970685e+00,1.294468034127308101e+03,1.316198010022532344e+03
2.507966457023060869e+00,1.294468056460561911e+03,1.316198031445318748e+03
2.509433962264151052e+00,1.294468078633461346e+03,1.316198052714288224e+03
2.510901467505241236e+00,1.294468100647158053e+03,1.316198073830544445e+03
2.512368972746331419e+00,1.294468122502794813e+03,1.316198094795184716e+03
2.513836477987421159e+00,1.294468144201506448e+03,1.316198115609297020e+03
2.515303983228511786e+00,1.294468165744419821e+03,1.316198136273962518e+03
2.516771488469601525e+00,1.294468187132653384e+03,1.316198156790253961e+03
2.518238993710691709e+00,1.294468208367318084e+03,1.316198177159237048e+03
2.519706498951782336e+00,1.294468229449516230e+03,1.316198197381969294e+03
2.521174004192872076e+00,1.294468250380342624e+03,1.316198217459500711e+03
2.522641509433962259e+00,1.294468271160884342e+03,1.316198237392874034e+03
2.524109014675052443e+00,1.294468291792220043e+03,1.316198257183124042e+03
2.525576519916142626e+00,1.294468312275421567e+03,1.316198276831278463e+03
2.527044025157232809e+00,1.294468332611551887e+03,1.316198296338357977e+03
2.528511530398322993e+00,1.294468352801667606e+03,1.316198315705374853e+03
2.529979035639413176e+00,1.294468372846816919e+03,1.316198334933335218e+03
2.531446540880502916e+00,1.294468392748040515e+03,1.316198354023237471e+03
2.532914046121593543e+00,1.294468412506371806e+03,1.316198372976072505e+03
2.534381551362683282e+00,1.294468432122836703e+03,1.316198391792825078e+03
2.535849056603773466e+00,1.294468451598454521e+03,1.316198410474471757e+03
2.537316561844864093e+00,1.294468470934235484e+03,1.316198429021982975e+03
2.538784067085953833e+00,1.294468490131184353e+03,1.316198447436321430e+03
2.540251572327044016e+00,1.294468509190297482e+03,1.316198465718443686e+03
2.541719077568134200e+00,1.294468528112565082e+03,1.316198483869298570e+03
2.543186582809224383e+00,1.294468546898969407e+03,1.316198501889829231e+03
2.544654088050314122e+00,1.294468565550485891e+03,1.316198519780971310e+03
2.546121593291404750e+00,1.294468584068083373e+03,1.316198537543653401e+03
2.547589098532494933e+00,1.294468602452722962e+03,1.316198555178798188e+03
2.549056603773584673e+00,1.294468620705359626e+03,1.316198572687321075e+03
2.550524109014675300e+00,1.294468638826941060e+03,1.316198590070131559e+03
2.551991614255765040e+00,1.294468656818408363e+03,1.316198607328132312e+03
2.553459119496855223e+00,1.294468674680695358e+03,1.316198624462218959e+03
2.554926624737945406e+00,1.294468692414729730e+03,1.316198641473281896e+03
2.556394129979035590e+00,1.294468710021432798e+03,1.316198658362204014e+03
2.557861635220125773e+00,1.294468727501718377e+03,1.316198675129862522e+03
2.559329140461215957e+00,1.294468744856494368e+03,1.316198691777127806e+03
2.560796645702306140e+00,1.294468762086661400e+03,1.316198708304864567e+03
2.562264150943395880e+00,1.294468779193114869e+03,1.316198724713930915e+03
2.563731656184486507e+00,1.294468796176742899e+03,1.316198741005178817e+03
2.565199161425576690e+00,1.294468813038427243e+03,1.316198757179454333e+03
2.566666666666666430e+00,1.294468829779043290e+03,1.316198773237597379e+03
2.568134171907757057e+00,1.294468846399460745e+03,1.316198789180441963e+03
2.569601677148846797e+00,1.294468862900542035e+03,1.316198805008815498e+03
2.571069182389936980e+00,1.294468879283144588e+03,1.316198820723540393e+03
2.572536687631027164e+00,1.294468895548119008e+03,1.316198836325432012e+03
2.574004192872117347e+00,1.294468911696309533e+03,1.316198851815300941e+03
2.575471698113207530e+00,1.294468927728554945e+03,1.316198867193951401e+03
2.576939203354297714e+00,1.294468943645687887e+03,1.316198882462182382e+03
2.578406708595387897e+00,1.294468959448534406e+03,1.316198897620785829e+03
2.579874213836477637e+00,1.294468975137915322e+03,1.316198912670549817e+03
2.581341719077568264e+00,1.294468990714645315e+03,1.316198927612254920e+03
2.582809224318658003e+00,1.294469006179533608e+03,1.316198942446677620e+03
2.584276729559748187e+00,1.294469021533382602e+03,1.316198957174588031e+03
2.585744234800838814e+00,1.294469036776990151e+03,1.316198971796751266e+03
2.587211740041928554e+00,1.294469051911147290e+03,1.316198986313926071e+03
2.588679245283019181e+00,1.294469066936640047e+03,1.316199000726866416e+03
2.590146750524108921e+00,1.294469081854248770e+03,1.316199015036320816e+03
2.591614255765199104e+00,1.294469096664747894e+03,1.316199029243032101e+03
2.593081761006289288e+00,1.294469111368906624e+03,1.316199043347738552e+03
2.594549266247379471e+00,1.294469125967488480e+03,1.316199057351171859e+03
2.596016771488469654e+00,1.294469140461251527e+03,1.316199071254059390e+03
2.597484276729559838e+00,1.294469154850948144e+03,1.316199085057123284e+03
2.598951781970650021e+00,1.294469169137325707e+03,1.316199098761079995e+03
2.600419287211739761e+00,1.294469183321126366e+03,1.316199112366641430e+03
2.601886792452830388e+00,1.294469197403085900e+03,1.316199125874513811e+03
2.603354297693920572e+00,1.294469211383936226e+03,1.316199139285398815e+03
2.604821802935010311e+00,1.294469225264402894e+03,1.316199152599992431e+03
2.606289308176100938e+00,1.294469239045206905e+03,1.316199165818986557e+03
2.607756813417190678e+00,1.294469252727063576e+03,1.316199178943066954e+03
2.609224318658280861e+00,1.294469266310683679e+03,1.316199191972915742e+03
2.610691823899371045e+00,1.294469279796772526e+03,1.316199204909209129e+03
2.612159329140461228e+00,1.294469293186030200e+03,1.316199217752619006e+03
2.613626834381551411e+00,1.294469306479152010e+03,1.316199230503812259e+03
2.615094339622641595e+00,1.294469319676828036e+03,1.316199243163451001e+03
2.616561844863731778e+00,1.294469332779744036e+03,1.316199255732192796e+03
2.618029350104821518e+00,1.294469345788580085e+03,1.316199268210689752e+03
2.619496855345912145e+00,1.294469358704011938e+03,1.316199280599590338e+03
2.620964360587001885e+00,1.294469371526709892e+03,1.316199292899537568e+03
2.622431865828092068e+00,1.294469384257340153e+03,1.316199305111170361e+03
2.623899371069182695e+00,1.294469396896563467e+03,1.316199317235122862e+03
2.625366876310272435e+00,1.294469409445036035e+03,1.316199329272024215e+03
2.626834381551362618e+00,1.294469421903409739e+03,1.316199341222499697e+03
2.628301886792452802e+00,1.294469434272331682e+03,1.316199353087170266e+03
2.629769392033542985e+00,1.294469446552443515e+03,1.316199364866651194e+03
2.631236897274633169e+00,1.294469458744383473e+03,1.316199376561554800e+03
2.632704402515723352e+00,1.294469470848784567e+03,1.316199388172487943e+03
2.634171907756813535e+00,1.294469482866274802e+03,1.316199399700053846e+03
2.635639412997903275e+00,1.294469494797478774e+03,1.316199411144850956e+03
2.637106918238993902e+00,1.294469506643016075e+03,1.316199422507473628e+03
2.638574423480083642e+00,1.294469518403501070e+03,1.316199433788511897e+03
2.640041928721173825e+00,1.294469530079545393e+03,1.316199444988551249e+03
2.641509433962264453e+00,1.294469541671754541e+03,1.316199456108173763e+03
2.642976939203354192e+00,1.294469553180731054e+03,1.316199467147956284e+03
2.644444444444444375e+00,1.294469564607072243e+03,1.316199478108472704e+03
2.645911949685534559e+00,1.294469575951371553e+03,1.316199488990291229e+03
2.647379454926624742e+00,1.294469587214217654e+03,1.316199499793978021e+03
2.648846960167714926e+00,1.294469598396196034e+03,1.316199510520093327e+03
2.650314465408805109e+00,1.294469609497886950e+03,1.316199521169194441e+03
2.651781970649895293e+00,1.294469620519866794e+03,1.316199531741834107e+03
2.653249475890985032e+00,1.294469631462708094e+03,1.316199542238561435e+03
2.654716981132075659e+00,1.294469642326979056e+03,1.316199552659921210e+03
2.656184486373165399e+00,1.294469653113243794e+03,1.316199563006455492e+03
2.657651991614255582e+00,1.294469663822062330e+03,1.316199573278700427e+03
2.659119496855346210e+00,1.294469674453990820e+03,1.316199583477189890e+03
2.660587002096435949e+00,1.294469685009581326e+03,1.316199593602453433e+03
2.662054507337526132e+00,1.294469695489381820e+03,1.316199603655016972e+03
2.663522012578616316e+00,1.294469705893936407e+03,1.316199613635402557e+03
2.664989517819706499e+00,1.294469716223785781e+03,1.316199623544127917e+03
2.666457023060796239e+00,1.294469726479466090e+03,1.316199633381708054e+03
2.667924528301886866e+00,1.294469736661509842e+03,1.316199643148653422e+03
2.669392033542977050e+00,1.294469746770445909e+03,1.316199652845471746e+03
2.670859538784067233e+00,1.294469756806798841e+03,1.316199662472665977e+03
2.672327044025157416e+00,1.294469766771090235e+03,1.316199672030736338e+03
2.673794549266247156e+00,1.294469776663837138e+03,1.316199681520178729e+03
2.675262054507337783e+00,1.294469786485553414e+03,1.316199690941486779e+03
2.676729559748427523e+00,1.294469796236749289e+03,1.316199700295148887e+03
2.678197064989517706e+00,1.294469805917930898e+03,1.316199709581650950e+03
2.679664570230608334e+00,1.294469815529600737e+03,1.316199718801475228e+03
2.681132075471698073e+00,1.294469825072258118e+03,1.316199727955100343e+03
2.682599580712788256e+00,1.294469834546398715e+03,1.316199737043001960e+03
2.684067085953878440e+00,1.294469843952514111e+03,1.316199746065651880e+03
2.685534591194968623e+00,1.294469853291092932e+03,1.316199755023518264e+03
2.687002096436058807e+00,1.294469862562619937e+03,1.316199763917066775e+03
2.688469601677148990e+00,1.294469871767576933e+03,1.316199772746758526e+03
2.689937106918239174e+00,1.294469880906441631e+03,1.316199781513052812e+03
2.691404612159328913e+00,1.294469889979688560e+03,1.316199790216404153e+03
2.692872117400419540e+00,1.294469898987788838e+03,1.316199798857265250e+03
2.694339622641509280e+00,1.294469907931210628e+03,1.316199807436084029e+03
2.695807127882599463e+00,1.294469916810417544e+03,1.316199815953306370e+03
2.697274633123690091e+00,1.294469925625871610e+03,1.316199824409374287e+03
2.698742138364779830e+00,1.294469934378029848e+03,1.316199832804727066e+03
2.700209643605870014e+00,1.294469943067347003e+03,1.316199841139800583e+03
2.701677148846960197e+00,1.294469951694274187e+03,1.316199849415027757e+03
2.703144654088050380e+00,1.294469960259259324e+03,1.316199857630837869e+03
2.704612159329140120e+00,1.294469968762747385e+03,1.316199865787658155e+03
2.706079664570230747e+00,1.294469977205179930e+03,1.316199873885911984e+03
2.707547169811320931e+00,1.294469985586995108e+03,1.316199881926019543e+03
2.709014675052410670e+00,1.294469993908628112e+03,1.316199889908398745e+03
2.710482180293501298e+00,1.294470002170511179e+03,1.316199897833463638e+03
2.711949685534591037e+00,1.294470010373073592e+03,1.316199905701625994e+03
2.713417190775681220e+00,1.294470018516740765e+03,1.316199913513294405e+03
2.714884696016771404e+00,1.294470026601936070e+03,1.316199921268874505e+03
2.716352201257861587e+00,1.294470034629078782e+03,1.316199928968768972e+03
2.717819706498951771e+00,1.294470042598586133e+03,1.316199936613377758e+03
2.719287211740041954e+00,1.294470050510871715e+03,1.316199944203097402e+03
2.720754716981132137e+00,1.294470058366346848e+03,1.316199951738322397e+03
2.722222222222221877e+00,1.294470066165418984e+03,1.316199959219444054e+03
2.723689727463312504e+00,1.294470073908493077e+03,1.316199966646850726e+03
2.725157232704402688e+00,1.294470081595971578e+03,1.316199974020927812e+03
2.726624737945492427e+00,1.294470089228253300e+03,1.316199981342058663e+03
2.728092243186583055e+00,1.294470096805734556e+03,1.316199988610623222e+03
2.729559748427672794e+00,1.294470104328809157e+03,1.316199995826999157e+03
2.731027253668762977e+00,1.294470111797867503e+03,1.316200002991560723e+03
2.732494758909853161e+00,1.294470119213297494e+03,1.316200010104680359e+03
2.733962264150943344e+00,1.294470126575484073e+03,1.316200017166727093e+03
2.735429769392033528e+00,1.294470133884809684e+03,1.316200024178067906e+03
2.736897274633123711e+00,1.294470141141653812e+03,1.316200031139066823e+03
2.738364779874213895e+00,1.294470148346393216e+03,1.316200038050085368e+03
2.739832285115303634e+00,1.294470155499402154e+03,1.316200044911482109e+03
2.741299790356394261e+00,1.294470162601051697e+03,1.316200051723613569e+03
2.742767295597484001e+00,1.294470169651711103e+03,1.316200058486833541e+03
2.744234800838574184e+00,1.294470176651746215e+03,1.316200065201492862e+03
2.745702306079664812e+00,1.294470183601520603e+03,1.316200071867940551e+03
2.747169811320754551e+00,1.294470190501395109e+03,1.316200078486522671e+03
2.748637316561844735e+00,1.294470197351728075e+03,1.316200085057583010e+03
2.750104821802934918e+00,1.294470204152875340e+03,1.316200091581462402e+03
2.751572327044025101e+00,1.294470210905189560e+03,1.316200098058499862e+03
2.753039832285115285e+00,1.294470217609022029e+03,1.316200104489032128e+03
2.754507337526205468e+00,1.294470224264720173e+03,1.316200110873392305e+03
2.755974842767295652e+00,1.294470230872630054e+03,1.316200117211912357e+03
2.757442348008385835e+00,1.294470237433094553e+03,1.316200123504921521e+03
2.758909853249476019e+00,1.294470243946454502e+03,1.316200129752746307e+03
2.760377358490565758e+00,1.294470250413048234e+03,1.316200135955711175e+03
2.761844863731656385e+00,1.294470256833211124e+03,1.316200142114138544e+03
2.763312368972746569e+00,1.294470263207276957e+03,1.316200148228347643e+03
2.764779874213836308e+00,1.294470269535576335e+03,1.316200154298656344e+03
2.766247379454926936e+00,1.294470275818438267e+03,1.316200160325380011e+03
2.767714884696016675e+00,1.294470282056188580e+03,1.316200166308831285e+03
2.769182389937106858e+00,1.294470288249151508e+03,1.316200172249320758e+03
2.770649895178197042e+00,1.294470294397648559e+03,1.316200178147157203e+03
2.772117400419287225e+00,1.294470300501998736e+03,1.316200184002646893e+03
2.773584905660377409e+00,1.294470306562519681e+03,1.316200189816093598e+03
2.775052410901467592e+00,1.294470312579525398e+03,1.316200195587799271e+03
2.776519916142557776e+00,1.294470318553328752e+03,1.316200201318063819e+03
2.777987421383647515e+00,1.294470324484239654e+03,1.316200207007184645e+03
2.779454926624738142e+00,1.294470330372565968e+03,1.316200212655456880e+03
2.780922431865828326e+00,1.294470336218613738e+03,1.316200218263174293e+03
2.782389937106918065e+00,1.294470342022686509e+03,1.316200223830627920e+03
2.783857442348008693e+00,1.294470347785085778e+03,1.316200229358106753e+03
2.785324947589098432e+00,1.294470353506110541e+03,1.316200234845897967e+03
2.786792452830188616e+00,1.294470359186057749e+03,1.316200240294286459e+03
2.788259958071278799e+00,1.294470364825222759e+03,1.316200245703555083e+03
2.789727463312368982e+00,1.294470370423897975e+03,1.316200251073984873e+03
2.791194968553459166e+00,1.294470375982374435e+03,1.316200256405854361e+03
2.792662473794549349e+00,1.294470381500940448e+03,1.316200261699440716e+03
2.794129979035639533e+00,1.294470386979882960e+03,1.316200266955018833e+03
2.795597484276729272e+00,1.294470392419486416e+03,1.316200272172861560e+03
2.797064989517819900e+00,1.294470397820032986e+03,1.316200277353239699e+03
2.798532494758909639e+00,1.294470403181803249e+03,1.316200282496422233e+03
2.799999999999999822e+00,1.294470408505075284e+03,1.316200287602676553e+03
2.801467505241090450e+00,1.294470413790126258e+03,1.316200292672267551e+03
2.802935010482180189e+00,1.294470419037230158e+03,1.316200297705458524e+03
2.804402515723270373e+00,1.294470424246659377e+03,1.316200302702510726e+03
2.805870020964360556e+00,1.294470429418684489e+03,1.316200307663683816e+03
2.807337526205450740e+00,1.294470434553574250e+03,1.316200312589235182e+03
2.808805031446540923e+00,1.294470439651594916e+03,1.316200317479420846e+03
2.810272536687631106e+00,1.294470444713011602e+03,1.316200322334494331e+03
2.811740041928721290e+00,1.294470449738086700e+03,1.316200327154708475e+03
2.813207547169811029e+00,1.294470454727081687e+03,1.316200331940312935e+03
2.814675052410901657e+00,1.294470459680255090e+03,1.316200336691556458e+03
2.816142557651991396e+00,1.294470464597864520e+03,1.316200341408685517e+03
2.817610062893081579e+00,1.294470469480165093e+03,1.316200346091945448e+03
2.819077568134172207e+00,1.294470474327410329e+03,1.316200350741579086e+03
2.820545073375261946e+00,1.294470479139852159e+03,1.316200355357828130e+03
2.822012578616352130e+00,1.294470483917740239e+03,1.316200359940932231e+03
2.823480083857442313e+00,1.294470488661322634e+03,1.316200364491129221e+03
2.824947589098532497e+00,1.294470493370845816e+03,1.316200369008655343e+03
2.826415094339622236e+00,1.294470498046554439e+03,1.316200373493745474e+03
2.827882599580712863e+00,1.294470502688691113e+03,1.316200377946632443e+03
2.829350104821803047e+00,1.294470507297496624e+03,1.316200382367547036e+03
2.830817610062892786e+00,1.294470511873210853e+03,1.316200386756719354e+03
2.832285115303983414e+00,1.294470516416070950e+03,1.316200391114376771e+03
2.833752620545073153e+00,1.294470520926313156e+03,1.316200395440746433e+03
2.835220125786163781e+00,1.294470525404171440e+03,1.316200399736052304e+03
2.836687631027253520e+00,1.294470529849878403e+03,1.316200404000517210e+03
2.838155136268343703e+00,1.294470534263664831e+03,1.316200408234363067e+03
2.839622641509434331e+00,1.294470538645759916e+03,1.316200412437809746e+03
2.841090146750524070e+00,1.294470542996391259e+03,1.316200416611075298e+03
2.842557651991614254e+00,1.294470547315784643e+03,1.316200420754376637e+03
